Stage,Year,Player_ID,Transaction,Team,Position_Group,Money,Years/Original_Position,Original_Team/Destination_Position/Misc.
Pre-Staff Draft,2067,33458,retired,18,TE,0,0,0
Pre-Staff Draft,2067,33499,retired,9,WR,0,0,0
Pre-Staff Draft,2067,33668,retired,10,G,0,0,0
Pre-Staff Draft,2067,33797,retired,26,DT,0,0,0
Pre-Staff Draft,2067,33848,retired,3,DE,0,0,0
Pre-Staff Draft,2067,34001,retired,31,ILB,0,0,0
Pre-Staff Draft,2067,34086,retired,18,CB,0,0,0
Pre-Staff Draft,2067,34228,retired,0,RB,0,0,0
Pre-Staff Draft,2067,34271,retired,12,RB,0,0,0
Pre-Staff Draft,2067,34574,retired,28,T,0,0,0
Pre-Staff Draft,2067,35356,retired,29,G,0,0,0
Pre-Staff Draft,2067,35707,retired,9,CB,0,0,0
Pre-Staff Draft,2067,35837,retired,28,QB,0,0,0
Pre-Staff Draft,2067,36497,retired,18,OLB,0,0,0
Pre-Staff Draft,2067,36952,retired,0,G,0,0,0
Staff Draft,2067,32230,changed primary position,0,ILB,0,SILB,MLB
Staff Draft,2067,41470,changed primary position,1,DE,0,RDT,RDE
Staff Draft,2067,41524,changed primary position,4,OLB,0,WILB,WLB
Staff Draft,2067,34789,changed primary position,8,OLB,0,WILB,SLB
Staff Draft,2067,37236,changed primary position,15,ILB,0,MLB,SILB
Staff Draft,2067,38040,changed primary position,15,DE,0,RDT,LDE
Staff Draft,2067,38087,changed primary position,15,ILB,0,MLB,WILB
Staff Draft,2067,33880,changed primary position,18,DE,0,RDT,LDE
Staff Draft,2067,41424,changed primary position,18,DE,0,LDT,LDE
Staff Draft,2067,41492,changed primary position,19,OLB,0,SILB,SLB
Staff Draft,2067,41448,changed primary position,20,DT,0,NT,LDT
Staff Draft,2067,41498,changed primary position,20,ILB,0,SILB,MLB
Staff Draft,2067,34719,changed primary position,21,DT,0,NT,LDT
Staff Draft,2067,37259,changed primary position,21,OLB,0,WILB,SLB
Staff Draft,2067,39797,changed primary position,24,ILB,0,WILB,MLB
Staff Draft,2067,37221,changed primary position,27,DT,0,NT,RDT
Staff Draft,2067,36431,changed primary position,28,OLB,0,WILB,WLB
Staff Draft,2067,33948,changed primary position,29,ILB,0,WILB,MLB
Staff Draft,2067,38928,changed primary position,29,ILB,0,SILB,MLB
Staff Draft,2067,40590,changed primary position,29,DT,0,NT,RDT
Staff Draft,2067,41451,changed primary position,30,DT,0,NT,LDT
FA Stage 1,2067,33685,released,6,T,0,0,0
FA Stage 1,2067,35524,released,7,DT,0,0,0
FA Stage 1,2067,35068,released,11,RB,0,0,0
FA Stage 1,2067,29127,released,14,QB,0,0,0
FA Stage 1,2067,38644,released,15,G,0,0,0
FA Stage 1,2067,34405,released,17,WR,0,0,0
FA Stage 1,2067,33879,released,18,DE,0,0,0
FA Stage 1,2067,34931,released,21,CB,0,0,0
FA Stage 1,2067,36744,released,28,RB,0,0,0
FA Stage 1,2067,33555,released,29,WR,0,0,0
FA Stage 1,2067,28285,released,30,QB,0,0,0
FA Stage 1,2067,34656,released,30,DE,0,0,0
FA Stage 1,2067,33309,released,31,QB,0,0,0
FA Stage 1,2067,36495,released,31,OLB,0,0,0
FA Stage 1,2067,33913,released,0,ILB,0,0,0
FA Stage 1,2067,33558,released,0,WR,0,0,0
FA Stage 1,2067,33899,released,0,DT,0,0,0
FA Stage 1,2067,36801,released,0,TE,0,0,0
FA Stage 1,2067,33992,released,0,OLB,0,0,0
FA Stage 1,2067,39337,released,0,TE,0,0,0
FA Stage 1,2067,37777,released,0,C,0,0,0
FA Stage 1,2067,32716,released,0,WR,0,0,0
FA Stage 1,2067,33600,released,0,C,0,0,0
FA Stage 1,2067,37445,released,1,S,0,0,0
FA Stage 1,2067,38042,released,1,DT,0,0,0
FA Stage 1,2067,32917,released,1,K,0,0,0
FA Stage 1,2067,33512,released,1,WR,0,0,0
FA Stage 1,2067,35252,released,1,WR,0,0,0
FA Stage 1,2067,38881,released,1,DE,0,0,0
FA Stage 1,2067,34749,released,3,DT,0,0,0
FA Stage 1,2067,33538,released,3,WR,0,0,0
FA Stage 1,2067,36015,released,3,WR,0,0,0
FA Stage 1,2067,35287,released,3,C,0,0,0
FA Stage 1,2067,34627,released,3,K,0,0,0
FA Stage 1,2067,36000,released,3,TE,0,0,0
FA Stage 1,2067,34084,released,3,CB,0,0,0
FA Stage 1,2067,39482,released,3,C,0,0,0
FA Stage 1,2067,35819,released,3,QB,0,0,0
FA Stage 1,2067,38570,released,4,WR,0,0,0
FA Stage 1,2067,38542,released,4,WR,0,0,0
FA Stage 1,2067,34751,released,4,DT,0,0,0
FA Stage 1,2067,32990,released,4,DE,0,0,0
FA Stage 1,2067,34612,released,4,P,0,0,0
FA Stage 1,2067,35853,released,4,QB,0,0,0
FA Stage 1,2067,34250,released,4,RB,0,0,0
FA Stage 1,2067,39557,released,4,T,0,0,0
FA Stage 1,2067,39771,released,4,ILB,0,0,0
FA Stage 1,2067,39228,released,5,RB,0,0,0
FA Stage 1,2067,35365,released,5,G,0,0,0
FA Stage 1,2067,39131,released,5,S,0,0,0
FA Stage 1,2067,33811,released,5,DE,0,0,0
FA Stage 1,2067,38933,released,5,ILB,0,0,0
FA Stage 1,2067,38704,released,5,T,0,0,0
FA Stage 1,2067,39068,released,5,CB,0,0,0
FA Stage 1,2067,38158,released,5,OLB,0,0,0
FA Stage 1,2067,35434,released,5,P,0,0,0
FA Stage 1,2067,37198,released,6,DE,0,0,0
FA Stage 1,2067,34790,released,6,ILB,0,0,0
FA Stage 1,2067,36393,released,6,DT,0,0,0
FA Stage 1,2067,39230,released,6,RB,0,0,0
FA Stage 1,2067,36552,released,6,CB,0,0,0
FA Stage 1,2067,34809,released,6,OLB,0,0,0
FA Stage 1,2067,39862,released,6,OLB,0,0,0
FA Stage 1,2067,35066,released,6,RB,0,0,0
FA Stage 1,2067,35995,released,6,TE,0,0,0
FA Stage 1,2067,34581,released,8,T,0,0,0
FA Stage 1,2067,34142,released,8,S,0,0,0
FA Stage 1,2067,38241,released,8,CB,0,0,0
FA Stage 1,2067,35263,released,8,WR,0,0,0
FA Stage 1,2067,37902,released,8,T,0,0,0
FA Stage 1,2067,34045,released,8,CB,0,0,0
FA Stage 1,2067,37945,released,8,K,0,0,0
FA Stage 1,2067,36950,released,8,G,0,0,0
FA Stage 1,2067,39399,released,8,WR,0,0,0
FA Stage 1,2067,39386,released,11,WR,0,0,0
FA Stage 1,2067,38624,released,11,C,0,0,0
FA Stage 1,2067,39657,released,11,DE,0,0,0
FA Stage 1,2067,39312,released,11,FB,0,0,0
FA Stage 1,2067,39345,released,11,TE,0,0,0
FA Stage 1,2067,39435,released,11,WR,0,0,0
FA Stage 1,2067,37623,released,11,TE,0,0,0
FA Stage 1,2067,35772,released,11,S,0,0,0
FA Stage 1,2067,36815,released,11,TE,0,0,0
FA Stage 1,2067,32364,released,13,CB,0,0,0
FA Stage 1,2067,38520,released,13,WR,0,0,0
FA Stage 1,2067,36983,released,13,G,0,0,0
FA Stage 1,2067,38862,released,13,DT,0,0,0
FA Stage 1,2067,36725,released,13,RB,0,0,0
FA Stage 1,2067,33010,released,13,DE,0,0,0
FA Stage 1,2067,37199,released,13,DT,0,0,0
FA Stage 1,2067,29569,released,13,P,0,0,0
FA Stage 1,2067,33604,released,13,C,0,0,0
FA Stage 1,2067,39254,released,14,RB,0,0,0
FA Stage 1,2067,36212,released,14,T,0,0,0
FA Stage 1,2067,30421,released,14,K,0,0,0
FA Stage 1,2067,37134,released,14,DE,0,0,0
FA Stage 1,2067,34598,released,14,T,0,0,0
FA Stage 1,2067,34994,released,14,S,0,0,0
FA Stage 1,2067,38937,released,14,ILB,0,0,0
FA Stage 1,2067,35924,released,14,RB,0,0,0
FA Stage 1,2067,39099,released,14,CB,0,0,0
FA Stage 1,2067,37999,released,15,DE,0,0,0
FA Stage 1,2067,38847,released,15,DE,0,0,0
FA Stage 1,2067,35688,released,15,CB,0,0,0
FA Stage 1,2067,38087,released,15,ILB,0,0,0
FA Stage 1,2067,38390,released,15,RB,0,0,0
FA Stage 1,2067,38040,released,15,DE,0,0,0
FA Stage 1,2067,33484,released,15,TE,0,0,0
FA Stage 1,2067,37236,released,15,ILB,0,0,0
FA Stage 1,2067,39911,released,15,CB,0,0,0
FA Stage 1,2067,36484,released,16,OLB,0,0,0
FA Stage 1,2067,33527,released,16,WR,0,0,0
FA Stage 1,2067,34601,released,16,P,0,0,0
FA Stage 1,2067,38156,released,16,OLB,0,0,0
FA Stage 1,2067,36924,released,16,C,0,0,0
FA Stage 1,2067,37940,released,16,K,0,0,0
FA Stage 1,2067,35178,released,16,TE,0,0,0
FA Stage 1,2067,36441,released,16,ILB,0,0,0
FA Stage 1,2067,35715,released,16,CB,0,0,0
FA Stage 1,2067,33944,released,17,ILB,0,0,0
FA Stage 1,2067,31989,released,18,T,0,0,0
FA Stage 1,2067,37318,released,18,OLB,0,0,0
FA Stage 1,2067,31070,released,18,C,0,0,0
FA Stage 1,2067,38895,released,18,DT,0,0,0
FA Stage 1,2067,35279,released,18,C,0,0,0
FA Stage 1,2067,38690,released,18,G,0,0,0
FA Stage 1,2067,36339,released,19,DE,0,0,0
FA Stage 1,2067,39489,released,19,G,0,0,0
FA Stage 1,2067,39390,released,19,WR,0,0,0
FA Stage 1,2067,40811,released,19,S,0,0,0
FA Stage 1,2067,40402,released,19,T,0,0,0
FA Stage 1,2067,40428,released,19,T,0,0,0
FA Stage 1,2067,40293,released,19,C,0,0,0
FA Stage 1,2067,34988,released,22,S,0,0,0
FA Stage 1,2067,33069,released,22,ILB,0,0,0
FA Stage 1,2067,35692,released,23,CB,0,0,0
FA Stage 1,2067,39743,released,23,DT,0,0,0
FA Stage 1,2067,37421,released,23,S,0,0,0
FA Stage 1,2067,31969,released,24,T,0,0,0
FA Stage 1,2067,35273,released,24,WR,0,0,0
FA Stage 1,2067,36034,released,24,WR,0,0,0
FA Stage 1,2067,33147,released,24,DE,0,0,0
FA Stage 1,2067,35511,released,24,DE,0,0,0
FA Stage 1,2067,37783,released,24,C,0,0,0
FA Stage 1,2067,32881,released,24,T,0,0,0
FA Stage 1,2067,35693,released,24,CB,0,0,0
FA Stage 1,2067,38250,released,25,S,0,0,0
FA Stage 1,2067,34818,released,25,OLB,0,0,0
FA Stage 1,2067,31825,released,25,WR,0,0,0
FA Stage 1,2067,37325,released,25,OLB,0,0,0
FA Stage 1,2067,36025,released,25,WR,0,0,0
FA Stage 1,2067,37835,released,25,G,0,0,0
FA Stage 1,2067,39620,released,25,P,0,0,0
FA Stage 1,2067,37558,released,25,RB,0,0,0
FA Stage 1,2067,38083,released,25,ILB,0,0,0
FA Stage 1,2067,32754,released,26,C,0,0,0
FA Stage 1,2067,32345,released,26,CB,0,0,0
FA Stage 1,2067,37010,released,26,T,0,0,0
FA Stage 1,2067,33589,released,26,C,0,0,0
FA Stage 1,2067,37550,released,26,RB,0,0,0
FA Stage 1,2067,34178,released,26,QB,0,0,0
FA Stage 1,2067,34972,released,26,S,0,0,0
FA Stage 1,2067,36114,released,27,C,0,0,0
FA Stage 1,2067,35491,released,28,DE,0,0,0
FA Stage 1,2067,34445,released,28,C,0,0,0
FA Stage 1,2067,35989,released,28,TE,0,0,0
FA Stage 1,2067,35262,released,29,WR,0,0,0
FA Stage 1,2067,34874,released,29,CB,0,0,0
FA Stage 1,2067,39065,released,29,CB,0,0,0
FA Stage 1,2067,36434,released,30,ILB,0,0,0
FA Stage 1,2067,39281,released,30,RB,0,0,0
FA Stage 1,2067,35451,released,30,K,0,0,0
FA Stage 1,2067,40220,released,30,WR,0,0,0
FA Stage 1,2067,40148,released,30,FB,0,0,0
FA Stage 1,2067,32664,released,31,WR,0,0,0
FA Stage 1,2067,37792,received in trade,22,G,0,0,11
FA Stage 1,2067,40011,received in trade,11,QB,0,0,22
FA Stage 1,2067,38356,designated as a franchise player,7,QB,0,0,0
FA Stage 1,2067,38322,designated as a franchise player,11,QB,0,0,0
FA Stage 1,2067,38324,designated as a franchise player,21,QB,0,0,0
FA Stage 1,2067,32457,designated as a franchise player,28,QB,0,0,0
FA Stage 1,2067,37016,designated as a franchise player,30,T,0,0,0
FA Stage 1,2067,39871,signed to a new contract,10,CB,1879,3,10
FA Stage 1,2067,41140,signed to a new contract,10,WR,157,1,10
FA Stage 1,2067,39572,signed a renegotiated contract,0,T,5734,5,0
FA Stage 1,2067,32452,signed a renegotiated contract,0,QB,7397,3,0
FA Stage 1,2067,35509,signed a renegotiated contract,0,DE,4677,3,0
FA Stage 1,2067,39400,signed a renegotiated contract,0,WR,5142,4,0
FA Stage 1,2067,37098,signed a renegotiated contract,0,K,1112,2,0
FA Stage 1,2067,39536,signed a renegotiated contract,0,G,1663,4,0
FA Stage 1,2067,34491,signed a renegotiated contract,0,G,2745,3,0
FA Stage 1,2067,32392,signed a renegotiated contract,0,S,2145,2,0
FA Stage 1,2067,36569,signed a renegotiated contract,0,CB,2365,4,0
FA Stage 1,2067,34576,signed a renegotiated contract,0,T,1902,3,0
FA Stage 1,2067,39695,signed a renegotiated contract,0,DE,1118,2,0
FA Stage 1,2067,37500,signed a renegotiated contract,0,QB,467,2,0
FA Stage 1,2067,33237,signed a renegotiated contract,1,S,6115,3,0
FA Stage 1,2067,38186,signed a renegotiated contract,1,CB,6419,4,0
FA Stage 1,2067,36135,signed a renegotiated contract,1,G,3099,3,0
FA Stage 1,2067,39248,signed a renegotiated contract,1,RB,1929,4,0
FA Stage 1,2067,39565,signed a renegotiated contract,1,T,2543,5,0
FA Stage 1,2067,39668,signed a renegotiated contract,1,DE,1061,2,0
FA Stage 1,2067,40468,signed a renegotiated contract,1,P,1199,2,0
FA Stage 1,2067,40615,signed a renegotiated contract,1,OLB,819,2,0
FA Stage 1,2067,35127,signed a renegotiated contract,1,FB,617,3,0
FA Stage 1,2067,31894,signed a renegotiated contract,1,C,507,2,0
FA Stage 1,2067,39270,signed a renegotiated contract,2,RB,2094,4,0
FA Stage 1,2067,38831,signed a renegotiated contract,2,DE,2549,3,0
FA Stage 1,2067,38820,signed a renegotiated contract,2,DE,1078,2,0
FA Stage 1,2067,33058,signed a renegotiated contract,2,ILB,2118,2,0
FA Stage 1,2067,37250,signed a renegotiated contract,2,ILB,1328,3,0
FA Stage 1,2067,32764,signed a renegotiated contract,2,G,2737,2,0
FA Stage 1,2067,36161,signed a renegotiated contract,2,G,1727,2,0
FA Stage 1,2067,39311,signed a renegotiated contract,2,FB,509,3,0
FA Stage 1,2067,39425,signed a renegotiated contract,2,WR,483,2,0
FA Stage 1,2067,38182,signed a renegotiated contract,2,CB,1211,3,0
FA Stage 1,2067,39682,signed a renegotiated contract,3,DE,10558,4,0
FA Stage 1,2067,37055,signed a renegotiated contract,3,T,8722,3,0
FA Stage 1,2067,37860,signed a renegotiated contract,3,T,4200,5,0
FA Stage 1,2067,35776,signed a renegotiated contract,3,S,4434,3,0
FA Stage 1,2067,35229,signed a renegotiated contract,3,WR,5082,3,0
FA Stage 1,2067,36718,signed a renegotiated contract,3,RB,4603,3,0
FA Stage 1,2067,36861,signed a renegotiated contract,3,WR,10558,4,0
FA Stage 1,2067,38857,signed a renegotiated contract,3,DE,4463,4,0
FA Stage 1,2067,39749,signed a renegotiated contract,3,DT,2801,3,0
FA Stage 1,2067,32202,signed a renegotiated contract,3,ILB,2523,2,0
FA Stage 1,2067,39746,signed a renegotiated contract,3,DT,1102,3,0
FA Stage 1,2067,36858,signed a renegotiated contract,3,WR,1610,2,0
FA Stage 1,2067,39985,signed a renegotiated contract,3,S,1264,2,0
FA Stage 1,2067,30385,signed a renegotiated contract,3,P,521,2,0
FA Stage 1,2067,36119,signed a renegotiated contract,3,C,520,2,0
FA Stage 1,2067,34359,signed a renegotiated contract,4,WR,8707,3,0
FA Stage 1,2067,34698,signed a renegotiated contract,4,DE,2230,3,0
FA Stage 1,2067,39120,signed a renegotiated contract,4,S,4232,4,0
FA Stage 1,2067,34771,signed a renegotiated contract,4,ILB,6879,3,0
FA Stage 1,2067,38481,signed a renegotiated contract,4,TE,4644,4,0
FA Stage 1,2067,38205,signed a renegotiated contract,4,CB,2289,4,0
FA Stage 1,2067,38977,signed a renegotiated contract,4,OLB,3273,5,0
FA Stage 1,2067,38718,signed a renegotiated contract,4,T,528,2,0
FA Stage 1,2067,36394,signed a renegotiated contract,4,DE,2653,4,0
FA Stage 1,2067,37619,signed a renegotiated contract,4,TE,885,2,0
FA Stage 1,2067,37204,signed a renegotiated contract,5,DT,7861,4,0
FA Stage 1,2067,37863,signed a renegotiated contract,5,T,7374,5,0
FA Stage 1,2067,39924,signed a renegotiated contract,5,CB,4272,5,0
FA Stage 1,2067,34629,signed a renegotiated contract,5,K,1607,2,0
FA Stage 1,2067,39842,signed a renegotiated contract,5,OLB,3283,4,0
FA Stage 1,2067,39533,signed a renegotiated contract,5,G,2839,5,0
FA Stage 1,2067,34748,signed a renegotiated contract,5,DT,2762,3,0
FA Stage 1,2067,33934,signed a renegotiated contract,5,ILB,963,2,0
FA Stage 1,2067,38496,signed a renegotiated contract,5,TE,935,2,0
FA Stage 1,2067,37475,signed a renegotiated contract,5,QB,1766,4,0
FA Stage 1,2067,38569,signed a renegotiated contract,5,WR,467,2,0
FA Stage 1,2067,36943,signed a renegotiated contract,5,C,487,2,0
FA Stage 1,2067,32461,signed a renegotiated contract,6,QB,13664,3,0
FA Stage 1,2067,36609,signed a renegotiated contract,6,S,5710,3,0
FA Stage 1,2067,38896,signed a renegotiated contract,6,DT,3513,4,0
FA Stage 1,2067,36883,signed a renegotiated contract,6,WR,2559,3,0
FA Stage 1,2067,33284,signed a renegotiated contract,6,S,2599,2,0
FA Stage 1,2067,36232,signed a renegotiated contract,6,T,2715,3,0
FA Stage 1,2067,33542,signed a renegotiated contract,6,WR,4487,2,0
FA Stage 1,2067,39688,signed a renegotiated contract,6,DE,1147,2,0
FA Stage 1,2067,38591,signed a renegotiated contract,6,WR,4082,5,0
FA Stage 1,2067,39963,signed a renegotiated contract,6,S,1168,4,0
FA Stage 1,2067,39223,signed a renegotiated contract,6,QB,483,2,0
FA Stage 1,2067,39468,signed a renegotiated contract,6,C,447,2,0
FA Stage 1,2067,39766,signed a renegotiated contract,7,ILB,3693,4,0
FA Stage 1,2067,38740,signed a renegotiated contract,7,T,1974,3,0
FA Stage 1,2067,39957,signed a renegotiated contract,7,S,2050,5,0
FA Stage 1,2067,36356,signed a renegotiated contract,7,DT,2404,3,0
FA Stage 1,2067,37714,signed a renegotiated contract,7,WR,2404,4,0
FA Stage 1,2067,39349,signed a renegotiated contract,7,TE,887,2,0
FA Stage 1,2067,39366,signed a renegotiated contract,7,TE,431,2,0
FA Stage 1,2067,37490,signed a renegotiated contract,7,QB,623,3,0
FA Stage 1,2067,37672,signed a renegotiated contract,8,WR,10518,4,0
FA Stage 1,2067,38050,signed a renegotiated contract,8,DT,5532,3,0
FA Stage 1,2067,35543,signed a renegotiated contract,8,DT,5516,4,0
FA Stage 1,2067,38006,signed a renegotiated contract,8,DE,5467,3,0
FA Stage 1,2067,38094,signed a renegotiated contract,8,ILB,3306,3,0
FA Stage 1,2067,39336,signed a renegotiated contract,8,TE,5418,5,0
FA Stage 1,2067,34145,signed a renegotiated contract,8,S,3748,3,0
FA Stage 1,2067,36395,signed a renegotiated contract,8,DT,1486,4,0
FA Stage 1,2067,35856,signed a renegotiated contract,8,QB,3524,3,0
FA Stage 1,2067,39496,signed a renegotiated contract,8,G,1085,3,0
FA Stage 1,2067,39069,signed a renegotiated contract,8,CB,1849,3,0
FA Stage 1,2067,39458,signed a renegotiated contract,8,C,483,2,0
FA Stage 1,2067,39690,signed a renegotiated contract,8,DE,1180,2,0
FA Stage 1,2067,40324,signed a renegotiated contract,8,C,390,2,0
FA Stage 1,2067,39562,signed a renegotiated contract,9,T,1744,5,0
FA Stage 1,2067,39649,signed a renegotiated contract,9,K,2080,5,0
FA Stage 1,2067,35872,signed a renegotiated contract,9,RB,5319,3,0
FA Stage 1,2067,39825,signed a renegotiated contract,9,OLB,6417,5,0
FA Stage 1,2067,39894,signed a renegotiated contract,9,CB,2997,5,0
FA Stage 1,2067,37011,signed a renegotiated contract,9,T,3104,4,0
FA Stage 1,2067,37454,signed a renegotiated contract,9,S,2883,4,0
FA Stage 1,2067,36826,signed a renegotiated contract,9,TE,2405,3,0
FA Stage 1,2067,40035,signed a renegotiated contract,9,QB,390,2,0
FA Stage 1,2067,39781,signed a renegotiated contract,9,ILB,2557,4,0
FA Stage 1,2067,39274,signed a renegotiated contract,9,RB,3701,4,0
FA Stage 1,2067,39266,signed a renegotiated contract,9,RB,454,2,0
FA Stage 1,2067,39401,signed a renegotiated contract,9,WR,483,2,0
FA Stage 1,2067,35565,signed a renegotiated contract,11,DT,6691,3,0
FA Stage 1,2067,36529,signed a renegotiated contract,11,CB,5661,3,0
FA Stage 1,2067,37830,signed a renegotiated contract,11,G,2500,3,0
FA Stage 1,2067,38299,signed a renegotiated contract,11,S,4980,3,0
FA Stage 1,2067,34361,signed a renegotiated contract,11,WR,3970,3,0
FA Stage 1,2067,34398,signed a renegotiated contract,11,WR,4288,3,0
FA Stage 1,2067,32192,signed a renegotiated contract,11,ILB,1021,2,0
FA Stage 1,2067,39288,signed a renegotiated contract,12,FB,676,4,0
FA Stage 1,2067,32832,signed a renegotiated contract,12,T,2907,2,0
FA Stage 1,2067,34492,signed a renegotiated contract,12,G,2429,2,0
FA Stage 1,2067,37441,signed a renegotiated contract,12,S,3787,4,0
FA Stage 1,2067,40787,signed a renegotiated contract,12,CB,1779,3,0
FA Stage 1,2067,39707,signed a renegotiated contract,12,DT,1813,3,0
FA Stage 1,2067,38480,signed a renegotiated contract,12,TE,3829,3,0
FA Stage 1,2067,37961,signed a renegotiated contract,12,DE,4819,3,0
FA Stage 1,2067,34845,signed a renegotiated contract,12,OLB,993,2,0
FA Stage 1,2067,39478,signed a renegotiated contract,12,C,1914,3,0
FA Stage 1,2067,39686,signed a renegotiated contract,12,DE,509,2,0
FA Stage 1,2067,39350,signed a renegotiated contract,12,TE,917,2,0
FA Stage 1,2067,33318,signed a renegotiated contract,13,QB,9859,3,0
FA Stage 1,2067,35423,signed a renegotiated contract,13,T,6806,4,0
FA Stage 1,2067,36435,signed a renegotiated contract,13,ILB,7283,4,0
FA Stage 1,2067,36103,signed a renegotiated contract,13,C,4540,4,0
FA Stage 1,2067,38382,signed a renegotiated contract,13,RB,9956,4,0
FA Stage 1,2067,39655,signed a renegotiated contract,13,DE,3768,5,0
FA Stage 1,2067,34298,signed a renegotiated contract,13,FB,576,2,0
FA Stage 1,2067,39896,signed a renegotiated contract,13,CB,1340,4,0
FA Stage 1,2067,38563,signed a renegotiated contract,13,WR,1512,3,0
FA Stage 1,2067,38675,signed a renegotiated contract,14,G,10766,4,0
FA Stage 1,2067,35506,signed a renegotiated contract,14,DE,5222,3,0
FA Stage 1,2067,38853,signed a renegotiated contract,14,DE,3734,4,0
FA Stage 1,2067,35153,signed a renegotiated contract,14,TE,5202,3,0
FA Stage 1,2067,32083,signed a renegotiated contract,14,DT,3843,3,0
FA Stage 1,2067,35308,signed a renegotiated contract,14,C,3472,3,0
FA Stage 1,2067,34381,signed a renegotiated contract,14,WR,3129,3,0
FA Stage 1,2067,37002,signed a renegotiated contract,14,G,1970,4,0
FA Stage 1,2067,39816,signed a renegotiated contract,14,OLB,4917,4,0
FA Stage 1,2067,39414,signed a renegotiated contract,14,WR,483,2,0
FA Stage 1,2067,35965,signed a renegotiated contract,14,TE,541,2,0
FA Stage 1,2067,38217,signed a renegotiated contract,15,CB,6040,4,0
FA Stage 1,2067,38518,signed a renegotiated contract,15,WR,8211,3,0
FA Stage 1,2067,39502,signed a renegotiated contract,15,G,5753,5,0
FA Stage 1,2067,33504,signed a renegotiated contract,15,WR,3453,3,0
FA Stage 1,2067,37152,signed a renegotiated contract,15,DE,3520,3,0
FA Stage 1,2067,37330,signed a renegotiated contract,15,OLB,5989,4,0
FA Stage 1,2067,32929,signed a renegotiated contract,15,K,1520,2,0
FA Stage 1,2067,33593,signed a renegotiated contract,15,C,2824,2,0
FA Stage 1,2067,39190,signed a renegotiated contract,15,QB,5998,4,0
FA Stage 1,2067,37433,signed a renegotiated contract,15,S,1045,3,0
FA Stage 1,2067,33875,signed a renegotiated contract,15,DT,963,2,0
FA Stage 1,2067,36645,signed a renegotiated contract,15,QB,504,2,0
FA Stage 1,2067,39402,signed a renegotiated contract,15,WR,483,2,0
FA Stage 1,2067,38902,signed a renegotiated contract,16,DT,7487,3,0
FA Stage 1,2067,37960,signed a renegotiated contract,16,DE,5673,4,0
FA Stage 1,2067,35855,signed a renegotiated contract,16,QB,9275,4,0
FA Stage 1,2067,36872,signed a renegotiated contract,16,WR,6552,4,0
FA Stage 1,2067,39724,signed a renegotiated contract,16,DT,7454,4,0
FA Stage 1,2067,33621,signed a renegotiated contract,16,G,3612,2,0
FA Stage 1,2067,37868,signed a renegotiated contract,16,T,3500,5,0
FA Stage 1,2067,39967,signed a renegotiated contract,16,S,1838,4,0
FA Stage 1,2067,35426,signed a renegotiated contract,16,T,2242,2,0
FA Stage 1,2067,39247,signed a renegotiated contract,16,RB,1072,3,0
FA Stage 1,2067,38333,signed a renegotiated contract,16,QB,582,2,0
FA Stage 1,2067,39826,signed a renegotiated contract,17,OLB,6600,4,0
FA Stage 1,2067,35417,signed a renegotiated contract,17,T,5381,3,0
FA Stage 1,2067,30815,signed a renegotiated contract,17,QB,1639,2,0
FA Stage 1,2067,38836,signed a renegotiated contract,17,DE,2602,3,0
FA Stage 1,2067,37394,signed a renegotiated contract,17,CB,1566,4,0
FA Stage 1,2067,36167,signed a renegotiated contract,17,G,2103,3,0
