Stage,Year,Player_ID,Transaction,Team,Position_Group,Money,Years/Original_Position,Original_Team/Destination_Position/Misc.
Staff Draft,2068,42268,changed primary position,26,DE,0,RDT,RDE
Staff Draft,2068,32164,changed primary position,27,DT,0,NT,RDT
Staff Draft,2068,40630,changed primary position,28,ILB,0,WILB,MLB
Staff Draft,2068,42274,changed primary position,28,DT,0,NT,LDT
Staff Draft,2068,34692,changed primary position,30,DT,0,NT,RDT
Staff Draft,2068,42301,changed primary position,31,DT,0,NT,RDT
Pre-Free Agency,2068,39566,designated as a franchise player,10,T,0,0,0
FA Stage 1,2068,38743,released,2,T,0,0,0
FA Stage 1,2068,38151,released,3,OLB,0,0,0
FA Stage 1,2068,35740,released,12,CB,0,0,0
FA Stage 1,2068,37295,released,12,OLB,0,0,0
FA Stage 1,2068,38382,released,13,RB,0,0,0
FA Stage 1,2068,36735,released,24,RB,0,0,0
FA Stage 1,2068,32439,released,25,QB,0,0,0
FA Stage 1,2068,34317,released,25,TE,0,0,0
FA Stage 1,2068,35190,released,27,TE,0,0,0
FA Stage 1,2068,38150,released,29,OLB,0,0,0
FA Stage 1,2068,34897,released,0,CB,0,0,0
FA Stage 1,2068,35987,released,1,TE,0,0,0
FA Stage 1,2068,37026,released,2,T,0,0,0
FA Stage 1,2068,38153,released,2,OLB,0,0,0
FA Stage 1,2068,36892,released,2,WR,0,0,0
FA Stage 1,2068,36718,released,3,RB,0,0,0
FA Stage 1,2068,38690,released,3,G,0,0,0
FA Stage 1,2068,39985,released,3,S,0,0,0
FA Stage 1,2068,40078,released,3,RB,0,0,0
FA Stage 1,2068,37199,released,3,DT,0,0,0
FA Stage 1,2068,34178,released,3,QB,0,0,0
FA Stage 1,2068,37747,released,3,WR,0,0,0
FA Stage 1,2068,36423,released,3,ILB,0,0,0
FA Stage 1,2068,36801,released,3,TE,0,0,0
FA Stage 1,2068,39743,released,4,DT,0,0,0
FA Stage 1,2068,36473,released,4,OLB,0,0,0
FA Stage 1,2068,37619,released,4,TE,0,0,0
FA Stage 1,2068,36513,released,4,CB,0,0,0
FA Stage 1,2068,40826,released,4,S,0,0,0
FA Stage 1,2068,37542,released,4,RB,0,0,0
FA Stage 1,2068,40025,released,4,QB,0,0,0
FA Stage 1,2068,40160,released,4,TE,0,0,0
FA Stage 1,2068,40247,released,4,WR,0,0,0
FA Stage 1,2068,35333,released,5,G,0,0,0
FA Stage 1,2068,35769,released,5,S,0,0,0
FA Stage 1,2068,40520,released,5,DE,0,0,0
FA Stage 1,2068,36002,released,5,TE,0,0,0
FA Stage 1,2068,38496,released,5,TE,0,0,0
FA Stage 1,2068,34601,released,5,P,0,0,0
FA Stage 1,2068,36959,released,5,G,0,0,0
FA Stage 1,2068,36921,released,5,C,0,0,0
FA Stage 1,2068,36000,released,5,TE,0,0,0
FA Stage 1,2068,37402,released,6,CB,0,0,0
FA Stage 1,2068,39688,released,6,DT,0,0,0
FA Stage 1,2068,35715,released,6,CB,0,0,0
FA Stage 1,2068,37464,released,6,QB,0,0,0
FA Stage 1,2068,37913,released,6,P,0,0,0
FA Stage 1,2068,34671,released,6,DE,0,0,0
FA Stage 1,2068,38164,released,6,OLB,0,0,0
FA Stage 1,2068,36467,released,6,OLB,0,0,0
FA Stage 1,2068,40243,released,6,WR,0,0,0
FA Stage 1,2068,36075,released,7,WR,0,0,0
FA Stage 1,2068,37581,released,7,RB,0,0,0
FA Stage 1,2068,38094,released,8,ILB,0,0,0
FA Stage 1,2068,39690,released,8,DE,0,0,0
FA Stage 1,2068,34145,released,8,S,0,0,0
FA Stage 1,2068,39069,released,8,CB,0,0,0
FA Stage 1,2068,40740,released,8,CB,0,0,0
FA Stage 1,2068,38204,released,8,CB,0,0,0
FA Stage 1,2068,39496,released,8,G,0,0,0
FA Stage 1,2068,36434,released,8,ILB,0,0,0
FA Stage 1,2068,38265,released,8,S,0,0,0
FA Stage 1,2068,33831,released,9,DE,0,0,0
FA Stage 1,2068,37797,released,9,G,0,0,0
FA Stage 1,2068,35491,released,11,DE,0,0,0
FA Stage 1,2068,36744,released,11,RB,0,0,0
FA Stage 1,2068,32851,released,11,T,0,0,0
FA Stage 1,2068,36550,released,11,CB,0,0,0
FA Stage 1,2068,38651,released,11,G,0,0,0
FA Stage 1,2068,38120,released,11,OLB,0,0,0
FA Stage 1,2068,38498,released,11,TE,0,0,0
FA Stage 1,2068,31221,released,11,K,0,0,0
FA Stage 1,2068,34382,released,12,WR,0,0,0
FA Stage 1,2068,36546,released,13,CB,0,0,0
FA Stage 1,2068,37804,released,13,G,0,0,0
FA Stage 1,2068,37115,released,13,DT,0,0,0
FA Stage 1,2068,37248,released,13,OLB,0,0,0
FA Stage 1,2068,37200,released,13,DT,0,0,0
FA Stage 1,2068,40082,released,13,RB,0,0,0
FA Stage 1,2068,34623,released,13,K,0,0,0
FA Stage 1,2068,38563,released,13,WR,0,0,0
FA Stage 1,2068,39058,released,13,CB,0,0,0
FA Stage 1,2068,39816,released,14,OLB,0,0,0
FA Stage 1,2068,32083,released,14,DT,0,0,0
FA Stage 1,2068,39228,released,14,RB,0,0,0
FA Stage 1,2068,38241,released,14,CB,0,0,0
FA Stage 1,2068,40404,released,14,T,0,0,0
FA Stage 1,2068,36908,released,14,WR,0,0,0
FA Stage 1,2068,36484,released,14,OLB,0,0,0
FA Stage 1,2068,35965,released,14,TE,0,0,0
FA Stage 1,2068,41169,released,14,C,0,0,0
FA Stage 1,2068,33593,released,15,C,0,0,0
FA Stage 1,2068,33484,released,15,TE,0,0,0
FA Stage 1,2068,37152,released,15,DE,0,0,0
FA Stage 1,2068,34992,released,15,S,0,0,0
FA Stage 1,2068,40104,released,15,RB,0,0,0
FA Stage 1,2068,31213,released,15,P,0,0,0
FA Stage 1,2068,34812,released,15,OLB,0,0,0
FA Stage 1,2068,37704,released,15,WR,0,0,0
FA Stage 1,2068,38390,released,15,RB,0,0,0
FA Stage 1,2068,35426,released,16,T,0,0,0
FA Stage 1,2068,39065,released,16,CB,0,0,0
FA Stage 1,2068,37789,released,16,G,0,0,0
FA Stage 1,2068,37703,released,16,WR,0,0,0
FA Stage 1,2068,34084,released,16,CB,0,0,0
FA Stage 1,2068,39337,released,16,TE,0,0,0
FA Stage 1,2068,38704,released,16,T,0,0,0
FA Stage 1,2068,39247,released,16,RB,0,0,0
FA Stage 1,2068,35225,released,16,WR,0,0,0
FA Stage 1,2068,34536,released,17,G,0,0,0
FA Stage 1,2068,35094,released,17,RB,0,0,0
FA Stage 1,2068,34727,released,17,DE,0,0,0
FA Stage 1,2068,39419,released,17,WR,0,0,0
FA Stage 1,2068,30815,released,17,QB,0,0,0
FA Stage 1,2068,39440,released,17,WR,0,0,0
FA Stage 1,2068,33914,released,18,ILB,0,0,0
FA Stage 1,2068,35415,released,18,T,0,0,0
FA Stage 1,2068,34613,released,18,P,0,0,0
FA Stage 1,2068,39780,released,18,ILB,0,0,0
FA Stage 1,2068,33884,released,18,DT,0,0,0
FA Stage 1,2068,36062,released,18,WR,0,0,0
FA Stage 1,2068,37632,released,18,TE,0,0,0
FA Stage 1,2068,40076,released,18,RB,0,0,0
FA Stage 1,2068,40061,released,19,RB,0,0,0
FA Stage 1,2068,36327,released,19,DE,0,0,0
FA Stage 1,2068,40217,released,19,WR,0,0,0
FA Stage 1,2068,38868,released,19,DT,0,0,0
FA Stage 1,2068,39459,released,19,C,0,0,0
FA Stage 1,2068,41048,released,19,TE,0,0,0
FA Stage 1,2068,40858,released,19,QB,0,0,0
FA Stage 1,2068,41078,released,19,WR,0,0,0
FA Stage 1,2068,39024,released,19,OLB,0,0,0
FA Stage 1,2068,34327,released,20,TE,0,0,0
FA Stage 1,2068,32039,released,20,P,0,0,0
FA Stage 1,2068,35262,released,20,WR,0,0,0
FA Stage 1,2068,35083,released,20,RB,0,0,0
FA Stage 1,2068,36223,released,20,T,0,0,0
FA Stage 1,2068,34314,released,21,TE,0,0,0
FA Stage 1,2068,34422,released,22,WR,0,0,0
FA Stage 1,2068,35527,released,22,DE,0,0,0
FA Stage 1,2068,36026,released,23,WR,0,0,0
FA Stage 1,2068,39381,released,23,WR,0,0,0
FA Stage 1,2068,36157,released,23,G,0,0,0
FA Stage 1,2068,34751,released,23,DT,0,0,0
FA Stage 1,2068,39660,released,23,DE,0,0,0
FA Stage 1,2068,38797,released,23,K,0,0,0
FA Stage 1,2068,38665,released,24,G,0,0,0
FA Stage 1,2068,31223,released,24,K,0,0,0
FA Stage 1,2068,30816,released,24,QB,0,0,0
FA Stage 1,2068,34732,released,24,DT,0,0,0
FA Stage 1,2068,39420,released,25,WR,0,0,0
FA Stage 1,2068,39475,released,25,C,0,0,0
FA Stage 1,2068,35273,released,25,WR,0,0,0
FA Stage 1,2068,40229,released,25,WR,0,0,0
FA Stage 1,2068,37234,released,25,OLB,0,0,0
FA Stage 1,2068,36402,released,25,ILB,0,0,0
FA Stage 1,2068,36850,released,25,WR,0,0,0
FA Stage 1,2068,35989,released,25,TE,0,0,0
FA Stage 1,2068,38412,released,25,RB,0,0,0
FA Stage 1,2068,36195,released,27,T,0,0,0
FA Stage 1,2068,38061,released,28,DT,0,0,0
FA Stage 1,2068,38257,released,28,S,0,0,0
FA Stage 1,2068,37372,released,28,CB,0,0,0
FA Stage 1,2068,38834,released,28,DE,0,0,0
FA Stage 1,2068,38015,released,28,DT,0,0,0
FA Stage 1,2068,33743,released,29,P,0,0,0
FA Stage 1,2068,39390,released,29,WR,0,0,0
FA Stage 1,2068,38575,released,30,WR,0,0,0
FA Stage 1,2068,34955,released,30,S,0,0,0
FA Stage 1,2068,33680,released,30,G,0,0,0
FA Stage 1,2068,38632,released,30,C,0,0,0
FA Stage 1,2068,40266,released,30,WR,0,0,0
FA Stage 1,2068,40357,released,30,G,0,0,0
FA Stage 1,2068,33600,released,30,C,0,0,0
FA Stage 1,2068,40641,released,30,ILB,0,0,0
FA Stage 1,2068,39312,released,30,FB,0,0,0
FA Stage 1,2068,35303,released,31,C,0,0,0
FA Stage 1,2068,37561,released,31,RB,0,0,0
FA Stage 1,2068,34747,released,31,DT,0,0,0
FA Stage 1,2068,36636,designated as a franchise player,12,QB,0,0,0
FA Stage 1,2068,32466,designated as a franchise player,22,QB,0,0,0
FA Stage 1,2068,39087,released,10,CB,0,0,0
FA Stage 1,2068,41140,signed to a new contract,10,WR,394,2,10
FA Stage 1,2068,37098,signed a renegotiated contract,0,K,1892,3,0
FA Stage 1,2068,37955,signed a renegotiated contract,0,DE,3380,3,0
FA Stage 1,2068,40758,signed a renegotiated contract,0,CB,1155,3,0
FA Stage 1,2068,35601,signed a renegotiated contract,0,ILB,1069,2,0
FA Stage 1,2068,40805,signed a renegotiated contract,0,S,2116,3,0
FA Stage 1,2068,40712,signed a renegotiated contract,0,OLB,2820,5,0
FA Stage 1,2068,39695,signed a renegotiated contract,0,DE,1332,3,0
FA Stage 1,2068,36725,signed a renegotiated contract,0,RB,1212,3,0
FA Stage 1,2068,38435,signed a renegotiated contract,0,FB,499,2,0
FA Stage 1,2068,40019,signed a renegotiated contract,0,QB,491,2,0
FA Stage 1,2068,37500,signed a renegotiated contract,0,QB,513,2,0
FA Stage 1,2068,35392,signed a renegotiated contract,1,T,4352,2,0
FA Stage 1,2068,40557,signed a renegotiated contract,1,DT,3768,4,0
FA Stage 1,2068,36344,signed a renegotiated contract,1,DE,4188,3,0
FA Stage 1,2068,40251,signed a renegotiated contract,1,WR,6210,5,0
FA Stage 1,2068,38847,signed a renegotiated contract,1,DE,3044,3,0
FA Stage 1,2068,40708,signed a renegotiated contract,1,OLB,4112,5,0
FA Stage 1,2068,37412,signed a renegotiated contract,1,S,2880,4,0
FA Stage 1,2068,34775,signed a renegotiated contract,1,ILB,1877,2,0
FA Stage 1,2068,38688,signed a renegotiated contract,1,G,2122,4,0
FA Stage 1,2068,40615,signed a renegotiated contract,1,OLB,2026,4,0
FA Stage 1,2068,40288,signed a renegotiated contract,1,C,2023,4,0
FA Stage 1,2068,39668,signed a renegotiated contract,1,DE,1187,3,0
FA Stage 1,2068,36746,signed a renegotiated contract,1,RB,1256,3,0
FA Stage 1,2068,41167,signed a renegotiated contract,1,C,398,2,0
FA Stage 1,2068,36164,signed a renegotiated contract,1,G,1098,2,0
FA Stage 1,2068,40398,signed a renegotiated contract,2,T,3230,3,0
FA Stage 1,2068,35470,signed a renegotiated contract,2,K,2884,3,0
FA Stage 1,2068,38820,signed a renegotiated contract,2,DE,1865,3,0
FA Stage 1,2068,40763,signed a renegotiated contract,2,CB,2148,3,0
FA Stage 1,2068,41491,signed a renegotiated contract,2,ILB,1882,5,0
FA Stage 1,2068,36363,signed a renegotiated contract,2,DT,1257,3,0
FA Stage 1,2068,36018,signed a renegotiated contract,2,WR,1612,2,0
FA Stage 1,2068,36161,signed a renegotiated contract,2,G,2233,3,0
FA Stage 1,2068,37580,signed a renegotiated contract,2,RB,1225,3,0
FA Stage 1,2068,40766,signed a renegotiated contract,2,CB,1141,2,0
FA Stage 1,2068,39425,signed a renegotiated contract,2,WR,477,2,0
FA Stage 1,2068,40225,signed a renegotiated contract,2,WR,491,2,0
FA Stage 1,2068,39682,signed a renegotiated contract,3,DE,6746,5,0
FA Stage 1,2068,37055,signed a renegotiated contract,3,T,6742,4,0
FA Stage 1,2068,37860,signed a renegotiated contract,3,T,7109,4,0
FA Stage 1,2068,38508,signed a renegotiated contract,3,TE,5675,3,0
FA Stage 1,2068,35229,signed a renegotiated contract,3,WR,3179,3,0
FA Stage 1,2068,39749,signed a renegotiated contract,3,DT,4725,5,0
FA Stage 1,2068,35776,signed a renegotiated contract,3,S,3179,3,0
FA Stage 1,2068,38857,signed a renegotiated contract,3,DE,5637,3,0
FA Stage 1,2068,36861,signed a renegotiated contract,3,WR,4143,4,0
FA Stage 1,2068,40908,signed a renegotiated contract,3,QB,1217,3,0
FA Stage 1,2068,36858,signed a renegotiated contract,3,WR,1887,3,0
FA Stage 1,2068,40088,signed a renegotiated contract,3,RB,556,2,0
FA Stage 1,2068,39519,signed a renegotiated contract,3,G,1096,3,0
FA Stage 1,2068,37604,signed a renegotiated contract,3,FB,647,3,0
FA Stage 1,2068,40695,signed a renegotiated contract,3,OLB,974,3,0
FA Stage 1,2068,40342,signed a renegotiated contract,3,G,1167,4,0
FA Stage 1,2068,30385,signed a renegotiated contract,3,P,529,2,0
FA Stage 1,2068,36119,signed a renegotiated contract,3,C,550,2,0
FA Stage 1,2068,40366,signed a renegotiated contract,4,G,5672,5,0
FA Stage 1,2068,34359,signed a renegotiated contract,4,WR,8851,3,0
FA Stage 1,2068,38035,signed a renegotiated contract,4,DT,3377,4,0
FA Stage 1,2068,34771,signed a renegotiated contract,4,ILB,6971,3,0
FA Stage 1,2068,35312,signed a renegotiated contract,4,C,5754,3,0
FA Stage 1,2068,38123,signed a renegotiated contract,4,OLB,5869,4,0
FA Stage 1,2068,39120,signed a renegotiated contract,4,S,4168,4,0
FA Stage 1,2068,38481,signed a renegotiated contract,4,TE,6057,3,0
FA Stage 1,2068,40786,signed a renegotiated contract,4,CB,1172,2,0
FA Stage 1,2068,40277,signed a renegotiated contract,4,WR,491,2,0
FA Stage 1,2068,37204,signed a renegotiated contract,5,DT,8745,3,0
FA Stage 1,2068,37863,signed a renegotiated contract,5,T,12517,4,0
FA Stage 1,2068,35046,signed a renegotiated contract,5,QB,8509,2,0
FA Stage 1,2068,39924,signed a renegotiated contract,5,CB,7772,4,0
FA Stage 1,2068,36554,signed a renegotiated contract,5,CB,5753,3,0
FA Stage 1,2068,39842,signed a renegotiated contract,5,OLB,3552,4,0
FA Stage 1,2068,34855,signed a renegotiated contract,5,ILB,2975,3,0
FA Stage 1,2068,36897,signed a renegotiated contract,5,WR,3330,3,0
FA Stage 1,2068,34629,signed a renegotiated contract,5,K,1736,3,0
FA Stage 1,2068,39748,signed a renegotiated contract,5,DT,1332,4,0
FA Stage 1,2068,40394,signed a renegotiated contract,5,T,1542,3,0
FA Stage 1,2068,40237,signed a renegotiated contract,5,WR,2559,4,0
FA Stage 1,2068,38158,signed a renegotiated contract,5,OLB,2930,3,0
FA Stage 1,2068,37617,signed a renegotiated contract,5,FB,647,3,0
FA Stage 1,2068,38569,signed a renegotiated contract,5,WR,1157,3,0
FA Stage 1,2068,36943,signed a renegotiated contract,5,C,550,2,0
FA Stage 1,2068,32461,signed a renegotiated contract,6,QB,13900,3,0
FA Stage 1,2068,38950,signed a renegotiated contract,6,OLB,14878,4,0
FA Stage 1,2068,35463,signed a renegotiated contract,6,K,2884,3,0
FA Stage 1,2068,36609,signed a renegotiated contract,6,S,5919,3,0
FA Stage 1,2068,38896,signed a renegotiated contract,6,DT,3466,4,0
FA Stage 1,2068,40335,signed a renegotiated contract,6,G,2799,5,0
FA Stage 1,2068,33685,signed a renegotiated contract,6,T,3195,2,0
FA Stage 1,2068,40532,signed a renegotiated contract,6,DE,4274,4,0
FA Stage 1,2068,36232,signed a renegotiated contract,6,T,3748,4,0
FA Stage 1,2068,33542,signed a renegotiated contract,6,WR,3225,2,0
FA Stage 1,2068,38591,signed a renegotiated contract,6,WR,3969,5,0
FA Stage 1,2068,40323,signed a renegotiated contract,6,C,1126,3,0
FA Stage 1,2068,39554,signed a renegotiated contract,6,T,539,2,0
FA Stage 1,2068,39223,signed a renegotiated contract,6,QB,477,2,0
FA Stage 1,2068,39468,signed a renegotiated contract,6,C,477,2,0
FA Stage 1,2068,40385,signed a renegotiated contract,7,G,6492,4,0
FA Stage 1,2068,37833,signed a renegotiated contract,7,G,6574,4,0
FA Stage 1,2068,37290,signed a renegotiated contract,7,OLB,7068,4,0
FA Stage 1,2068,36304,signed a renegotiated contract,7,DE,4966,3,0
FA Stage 1,2068,35164,signed a renegotiated contract,7,TE,4726,3,0
FA Stage 1,2068,35388,signed a renegotiated contract,7,T,2272,3,0
FA Stage 1,2068,35576,signed a renegotiated contract,7,DT,3060,3,0
FA Stage 1,2068,37338,signed a renegotiated contract,7,CB,1388,3,0
FA Stage 1,2068,37586,signed a renegotiated contract,7,FB,658,3,0
FA Stage 1,2068,38713,signed a renegotiated contract,7,T,1299,4,0
FA Stage 1,2068,34386,signed a renegotiated contract,7,WR,3600,2,0
FA Stage 1,2068,40706,signed a renegotiated contract,7,OLB,1289,3,0
FA Stage 1,2068,39366,signed a renegotiated contract,7,TE,1005,3,0
FA Stage 1,2068,40663,signed a renegotiated contract,7,OLB,1319,3,0
FA Stage 1,2068,39219,signed a renegotiated contract,8,QB,14407,3,0
FA Stage 1,2068,38050,signed a renegotiated contract,8,DT,4094,3,0
FA Stage 1,2068,40062,signed a renegotiated contract,8,RB,7429,5,0
FA Stage 1,2068,37672,signed a renegotiated contract,8,WR,8330,3,0
FA Stage 1,2068,39336,signed a renegotiated contract,8,TE,5330,5,0
FA Stage 1,2068,38006,signed a renegotiated contract,8,DE,3897,3,0
FA Stage 1,2068,35611,signed a renegotiated contract,8,ILB,1281,3,0
FA Stage 1,2068,40270,signed a renegotiated contract,8,WR,2706,4,0
FA Stage 1,2068,35856,signed a renegotiated contract,8,QB,2628,4,0
FA Stage 1,2068,40464,signed a renegotiated contract,8,P,931,3,0
FA Stage 1,2068,40669,signed a renegotiated contract,8,OLB,520,2,0
FA Stage 1,2068,40324,signed a renegotiated contract,8,C,455,2,0
FA Stage 1,2068,40608,signed a renegotiated contract,9,DT,7681,5,0
FA Stage 1,2068,33876,signed a renegotiated contract,9,DT,4352,2,0
FA Stage 1,2068,40551,signed a renegotiated contract,9,DE,5304,4,0
FA Stage 1,2068,40290,signed a renegotiated contract,9,C,6371,5,0
FA Stage 1,2068,36983,signed a renegotiated contract,9,G,2949,3,0
FA Stage 1,2068,35698,signed a renegotiated contract,9,CB,3545,2,0
FA Stage 1,2068,40035,signed a renegotiated contract,9,QB,455,3,0
FA Stage 1,2068,39399,signed a renegotiated contract,9,WR,2374,5,0
FA Stage 1,2068,40219,signed a renegotiated contract,9,WR,491,2,0
FA Stage 1,2068,36529,signed a renegotiated contract,11,CB,5766,3,0
FA Stage 1,2068,38299,signed a renegotiated contract,11,S,4066,3,0
FA Stage 1,2068,37965,signed a renegotiated contract,11,DE,3461,3,0
FA Stage 1,2068,40011,signed a renegotiated contract,11,QB,545,2,0
FA Stage 1,2068,37223,signed a renegotiated contract,11,DT,1922,4,0
FA Stage 1,2068,40102,signed a renegotiated contract,11,RB,1141,2,0
FA Stage 1,2068,36925,signed a renegotiated contract,11,C,2680,4,0
FA Stage 1,2068,37550,signed a renegotiated contract,11,RB,1055,2,0
FA Stage 1,2068,37780,signed a renegotiated contract,11,C,495,2,0
FA Stage 1,2068,34476,signed a renegotiated contract,12,C,3199,2,0
FA Stage 1,2068,40498,signed a renegotiated contract,12,DE,4833,3,0
FA Stage 1,2068,35504,signed a renegotiated contract,12,DE,4110,3,0
FA Stage 1,2068,37961,signed a renegotiated contract,12,DT,2982,3,0
FA Stage 1,2068,34492,signed a renegotiated contract,12,G,2794,2,0
FA Stage 1,2068,35327,signed a renegotiated contract,12,G,2998,2,0
FA Stage 1,2068,39141,signed a renegotiated contract,12,S,2820,3,0
FA Stage 1,2068,40490,signed a renegotiated contract,12,K,1046,3,0
FA Stage 1,2068,33573,signed a renegotiated contract,12,WR,1821,2,0
FA Stage 1,2068,39686,signed a renegotiated contract,12,DE,1168,3,0
FA Stage 1,2068,40017,signed a renegotiated contract,12,QB,491,3,0
FA Stage 1,2068,33318,signed a renegotiated contract,13,QB,9989,3,0
FA Stage 1,2068,40525,signed a renegotiated contract,13,DE,8095,5,0
FA Stage 1,2068,35423,signed a renegotiated contract,13,T,7282,3,0
FA Stage 1,2068,36435,signed a renegotiated contract,13,ILB,7619,3,0
FA Stage 1,2068,36103,signed a renegotiated contract,13,C,5234,3,0
FA Stage 1,2068,38554,signed a renegotiated contract,13,WR,3849,4,0
FA Stage 1,2068,39126,signed a renegotiated contract,13,S,3747,3,0
FA Stage 1,2068,40269,signed a renegotiated contract,13,WR,2261,4,0
FA Stage 1,2068,40614,signed a renegotiated contract,13,ILB,1197,3,0
FA Stage 1,2068,40182,signed a renegotiated contract,13,TE,2948,3,0
FA Stage 1,2068,40240,signed a renegotiated contract,13,WR,2863,4,0
FA Stage 1,2068,40036,signed a renegotiated contract,13,QB,491,3,0
FA Stage 1,2068,36098,signed a renegotiated contract,13,C,528,2,0
FA Stage 1,2068,38675,signed a renegotiated contract,14,G,6074,4,0
FA Stage 1,2068,33748,signed a renegotiated contract,14,P,2159,3,0
FA Stage 1,2068,36686,signed a renegotiated contract,14,QB,5498,3,0
FA Stage 1,2068,35308,signed a renegotiated contract,14,C,3408,3,0
FA Stage 1,2068,38292,signed a renegotiated contract,14,S,3414,3,0
FA Stage 1,2068,35153,signed a renegotiated contract,14,TE,4201,3,0
FA Stage 1,2068,34381,signed a renegotiated contract,14,WR,2317,3,0
FA Stage 1,2068,40597,signed a renegotiated contract,14,DT,1695,4,0
FA Stage 1,2068,40564,signed a renegotiated contract,14,DT,3296,4,0
FA Stage 1,2068,40150,signed a renegotiated contract,14,FB,491,2,0
FA Stage 1,2068,39414,signed a renegotiated contract,14,WR,1191,2,0
FA Stage 1,2068,38217,signed a renegotiated contract,15,CB,7002,3,0
FA Stage 1,2068,38518,signed a renegotiated contract,15,WR,8890,4,0
FA Stage 1,2068,39502,signed a renegotiated contract,15,G,9948,4,0
FA Stage 1,2068,37859,signed a renegotiated contract,15,T,6450,4,0
FA Stage 1,2068,38899,signed a renegotiated contract,15,DT,6188,4,0
FA Stage 1,2068,32929,signed a renegotiated contract,15,K,1857,3,0
